/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0051904c-fc97-43ff-b9c9-14c009c1f6fa.mov-0001.jpg,759,805,400,444,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0051904c-fc97-43ff-b9c9-14c009c1f6fa.mov-0001.jpg,850,914,398,457,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0051904c-fc97-43ff-b9c9-14c009c1f6fa.mov-0001.jpg,673,695,403,421,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0051904c-fc97-43ff-b9c9-14c009c1f6fa.mov-0001.jpg,705,728,381,417,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0051904c-fc97-43ff-b9c9-14c009c1f6fa.mov-0001.jpg,932,1048,390,491,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/005ff28d-8a8e-424a-9d1d-a297a87a5957.mov-0001.jpg,654,714,232,282,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/007108b5-a50b-4f88-aae1-c7397a6d2206.mov-0001.jpg,629,1036,191,501,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/007108b5-a50b-4f88-aae1-c7397a6d2206.mov-0001.jpg,179,469,129,349,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/007c1782-671f-47e3-9cf1-98e4fb001367.mov-0001.jpg,201,223,499,518,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/007c1782-671f-47e3-9cf1-98e4fb001367.mov-0001.jpg,229,308,471,549,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/007c1782-671f-47e3-9cf1-98e4fb001367.mov-0001.jpg,80,156,447,526,bus
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00b7ac86-eab4-4616-88a4-0ab5b971f55f.mov-0001.jpg,427,507,364,447,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00b7ac86-eab4-4616-88a4-0ab5b971f55f.mov-0001.jpg,367,426,384,434,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00b7ac86-eab4-4616-88a4-0ab5b971f55f.mov-0001.jpg,246,297,376,423,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00c27c3d-e737-4c7b-927d-ba3155d417ca.mov-0001.jpg,375,780,293,608,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00c6a5d3-6964-4e78-801a-2b0ea53bee5f.mov-0001.jpg,637,702,485,541,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00c6a5d3-6964-4e78-801a-2b0ea53bee5f.mov-0001.jpg,590,614,487,507,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00c6a5d3-6964-4e78-801a-2b0ea53bee5f.mov-0001.jpg,897,1120,448,656,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00c6a5d3-6964-4e78-801a-2b0ea53bee5f.mov-0001.jpg,0,244,360,676,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00c6a5d3-6964-4e78-801a-2b0ea53bee5f.mov-0001.jpg,728,763,488,517,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00c6a5d3-6964-4e78-801a-2b0ea53bee5f.mov-0001.jpg,448,563,470,568,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00f12e6e-242a-476d-900e-76020024dad3.mov-0001.jpg,549,595,397,433,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00f12e6e-242a-476d-900e-76020024dad3.mov-0001.jpg,619,655,378,425,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/00f12e6e-242a-476d-900e-76020024dad3.mov-0001.jpg,678,739,397,454,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/017008d0-e384-4687-a8ca-fb599f0dffa7.mov-0001.jpg,320,686,350,655,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018034e9-2d33-4466-9a05-b4e8c5263b7b.mov-0001.jpg,375,563,256,414,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018034e9-2d33-4466-9a05-b4e8c5263b7b.mov-0001.jpg,570,618,269,310,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018a7abb-2b8d-4a54-ab4c-4ff29c43d337.mov-0001.jpg,488,567,369,434,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018a7abb-2b8d-4a54-ab4c-4ff29c43d337.mov-0001.jpg,789,840,369,413,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018a7abb-2b8d-4a54-ab4c-4ff29c43d337.mov-0001.jpg,614,807,350,514,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018a7abb-2b8d-4a54-ab4c-4ff29c43d337.mov-0001.jpg,910,1122,312,428,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018b6d88-d1d8-4bdd-b92e-9c4770762138.mov-0001.jpg,560,675,347,460,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018b6d88-d1d8-4bdd-b92e-9c4770762138.mov-0001.jpg,458,506,381,430,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018b6d88-d1d8-4bdd-b92e-9c4770762138.mov-0001.jpg,219,361,357,484,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018b6d88-d1d8-4bdd-b92e-9c4770762138.mov-0001.jpg,670,704,380,411,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018b6d88-d1d8-4bdd-b92e-9c4770762138.mov-0001.jpg,973,1068,351,444,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/018b6d88-d1d8-4bdd-b92e-9c4770762138.mov-0001.jpg,501,536,383,418,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01930ee8-58a0-4442-91a3-800afef8d2fb.mov-0001.jpg,563,803,472,669,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01930ee8-58a0-4442-91a3-800afef8d2fb.mov-0001.jpg,828,869,485,519,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01930ee8-58a0-4442-91a3-800afef8d2fb.mov-0001.jpg,1023,1167,499,625,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/019f0aef-1008-452b-896a-0406b7e7a471.mov-0001.jpg,385,435,344,381,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/019f0aef-1008-452b-896a-0406b7e7a471.mov-0001.jpg,499,637,350,438,pickup_truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/019f0aef-1008-452b-896a-0406b7e7a471.mov-0001.jpg,492,570,280,381,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/019f0aef-1008-452b-896a-0406b7e7a471.mov-0001.jpg,350,398,292,369,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01a0ad79-94d3-4923-b210-d87b3cfd4f82.mov-0001.jpg,624,667,191,228,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01a0ad79-94d3-4923-b210-d87b3cfd4f82.mov-0001.jpg,895,957,166,250,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01a0ad79-94d3-4923-b210-d87b3cfd4f82.mov-0001.jpg,1199,1280,194,327,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01a0ad79-94d3-4923-b210-d87b3cfd4f82.mov-0001.jpg,676,790,195,309,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01afd114-7123-41e7-81db-c7cacf7cf8e8.mov-0001.jpg,51,200,272,410,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01afd114-7123-41e7-81db-c7cacf7cf8e8.mov-0001.jpg,242,857,191,693,pickup_truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01bca8d7-c356-4b1e-91ea-387a486b5281.mov-0001.jpg,590,692,296,388,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01bca8d7-c356-4b1e-91ea-387a486b5281.mov-0001.jpg,508,549,300,332,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01c9ee53-27f5-45ba-9570-3f9e8131fc87.mov-0001.jpg,219,362,250,383,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01c9ee53-27f5-45ba-9570-3f9e8131fc87.mov-0001.jpg,495,644,236,391,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01c9ee53-27f5-45ba-9570-3f9e8131fc87.mov-0001.jpg,650,696,285,330,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01d7f095-e9f3-4f32-9940-25a9aad3cf0c.mov-0001.jpg,919,968,390,434,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01d7f095-e9f3-4f32-9940-25a9aad3cf0c.mov-0001.jpg,641,745,401,487,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01d7f095-e9f3-4f32-9940-25a9aad3cf0c.mov-0001.jpg,297,435,411,538,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01eb3c3d-a9fb-49a8-8b42-b109662fdead.mov-0001.jpg,714,756,334,374,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01eb3c3d-a9fb-49a8-8b42-b109662fdead.mov-0001.jpg,505,692,306,457,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01ef014f-58a1-486d-a2ae-94b348f4b2db.mov-0001.jpg,331,682,381,684,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01ef014f-58a1-486d-a2ae-94b348f4b2db.mov-0001.jpg,125,149,374,397,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01f6d6e2-1535-4134-995b-da2bce485849.mov-0001.jpg,415,463,302,340,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/01fc514b-1ac7-457b-b1f1-ab5c0b9e88be.mov-0001.jpg,734,775,344,384,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0216ecb5-568d-430c-9ecb-6d0ceab2a965.mov-0001.jpg,272,394,260,357,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0216ecb5-568d-430c-9ecb-6d0ceab2a965.mov-0001.jpg,674,723,272,320,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0216ecb5-568d-430c-9ecb-6d0ceab2a965.mov-0001.jpg,555,627,262,326,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0216ecb5-568d-430c-9ecb-6d0ceab2a965.mov-0001.jpg,472,516,243,300,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0216ecb5-568d-430c-9ecb-6d0ceab2a965.mov-0001.jpg,848,961,289,391,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/022f8817-feea-4491-8c8b-812ba7df2b8b.mov-0001.jpg,728,797,265,336,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/022f8817-feea-4491-8c8b-812ba7df2b8b.mov-0001.jpg,565,625,248,312,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/022f8817-feea-4491-8c8b-812ba7df2b8b.mov-0001.jpg,454,494,256,289,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/022f8817-feea-4491-8c8b-812ba7df2b8b.mov-0001.jpg,866,894,293,316,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/022f8817-feea-4491-8c8b-812ba7df2b8b.mov-0001.jpg,512,537,263,286,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/025e0adc-200f-457a-9ed1-29eff302cc1b.mov-0001.jpg,741,832,293,373,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/025e0adc-200f-457a-9ed1-29eff302cc1b.mov-0001.jpg,868,1015,302,417,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/025e0adc-200f-457a-9ed1-29eff302cc1b.mov-0001.jpg,651,688,300,334,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/025e0adc-200f-457a-9ed1-29eff302cc1b.mov-0001.jpg,579,650,295,354,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02750fdc-0efd-4908-aab6-fa4011e1a962.mov-0001.jpg,233,391,101,297,bus
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02750fdc-0efd-4908-aab6-fa4011e1a962.mov-0001.jpg,431,496,213,282,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02750fdc-0efd-4908-aab6-fa4011e1a962.mov-0001.jpg,852,927,203,269,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02750fdc-0efd-4908-aab6-fa4011e1a962.mov-0001.jpg,656,706,215,253,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/027a56d1-d4c8-469e-8bbc-02747b2c9600.mov-0001.jpg,796,925,330,427,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/027a56d1-d4c8-469e-8bbc-02747b2c9600.mov-0001.jpg,391,846,353,667,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/027d9452-4262-4d2a-9f73-47f86770cd8d.mov-0001.jpg,489,571,306,343,pickup_truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/027d9452-4262-4d2a-9f73-47f86770cd8d.mov-0001.jpg,758,837,302,344,pickup_truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/027d9452-4262-4d2a-9f73-47f86770cd8d.mov-0001.jpg,14,103,242,333,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/027d9452-4262-4d2a-9f73-47f86770cd8d.mov-0001.jpg,570,618,249,299,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/027d9452-4262-4d2a-9f73-47f86770cd8d.mov-0001.jpg,873,1031,265,415,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/027d9452-4262-4d2a-9f73-47f86770cd8d.mov-0001.jpg,327,419,287,346,pickup_truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/027d9452-4262-4d2a-9f73-47f86770cd8d.mov-0001.jpg,176,264,266,334,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/028b209d-63d1-4f2c-a3d6-84e407413945.mov-0001.jpg,239,425,418,585,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/028b209d-63d1-4f2c-a3d6-84e407413945.mov-0001.jpg,455,981,396,720,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/028efc4d-7f97-4ac3-a7f0-2d04378be0f2.mov-0001.jpg,1198,1257,188,242,pickup_truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/028efc4d-7f97-4ac3-a7f0-2d04378be0f2.mov-0001.jpg,589,859,203,428,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/028efc4d-7f97-4ac3-a7f0-2d04378be0f2.mov-0001.jpg,825,971,135,300,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/028efc4d-7f97-4ac3-a7f0-2d04378be0f2.mov-0001.jpg,1004,1095,129,259,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/029929bc-ac7e-4985-9869-1ecab09eea2b.mov-0001.jpg,465,824,347,642,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/029929bc-ac7e-4985-9869-1ecab09eea2b.mov-0001.jpg,148,297,388,517,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/029929bc-ac7e-4985-9869-1ecab09eea2b.mov-0001.jpg,849,974,381,498,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02b291cd-0bcb-4dcd-a029-da616164ab11.mov-0001.jpg,263,342,340,413,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02b291cd-0bcb-4dcd-a029-da616164ab11.mov-0001.jpg,435,507,339,397,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02b291cd-0bcb-4dcd-a029-da616164ab11.mov-0001.jpg,563,823,319,552,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02b384d4-ba32-46e3-a2f7-e1115623645f.mov-0001.jpg,745,789,248,283,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02b384d4-ba32-46e3-a2f7-e1115623645f.mov-0001.jpg,691,741,218,277,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02b384d4-ba32-46e3-a2f7-e1115623645f.mov-0001.jpg,1017,1217,229,391,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02b384d4-ba32-46e3-a2f7-e1115623645f.mov-0001.jpg,808,871,235,300,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02c06093-1244-4c9a-8c3d-35b745ca8410.mov-0001.jpg,449,467,414,433,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02c06093-1244-4c9a-8c3d-35b745ca8410.mov-0001.jpg,215,288,413,478,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02c06093-1244-4c9a-8c3d-35b745ca8410.mov-0001.jpg,374,403,415,445,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02c06093-1244-4c9a-8c3d-35b745ca8410.mov-0001.jpg,572,628,415,462,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02c06093-1244-4c9a-8c3d-35b745ca8410.mov-0001.jpg,330,357,418,445,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02c06093-1244-4c9a-8c3d-35b745ca8410.mov-0001.jpg,474,536,360,451,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02c6979e-c81e-457c-a461-9041b04e03f9.mov-0001.jpg,565,632,179,248,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02c6979e-c81e-457c-a461-9041b04e03f9.mov-0001.jpg,640,689,195,242,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02c6979e-c81e-457c-a461-9041b04e03f9.mov-0001.jpg,808,1004,189,349,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02c6979e-c81e-457c-a461-9041b04e03f9.mov-0001.jpg,401,557,189,314,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02d02e97-2851-4cf7-bb6a-7906e0710f35.mov-0001.jpg,693,768,272,340,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02dd3e5b-546e-4bf2-a172-135aa9c12877.mov-0001.jpg,435,469,517,546,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02dd3e5b-546e-4bf2-a172-135aa9c12877.mov-0001.jpg,603,669,501,555,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02f17c6c-14b2-43fa-95ee-f0eaa420d852.mov-0001.jpg,424,480,302,354,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02f17c6c-14b2-43fa-95ee-f0eaa420d852.mov-0001.jpg,543,637,233,363,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/02f17c6c-14b2-43fa-95ee-f0eaa420d852.mov-0001.jpg,495,510,322,336,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03057f84-9ba0-491f-af89-4165a5c4333b.mov-0001.jpg,573,608,270,300,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03057f84-9ba0-491f-af89-4165a5c4333b.mov-0001.jpg,515,549,255,293,truck
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03057f84-9ba0-491f-af89-4165a5c4333b.mov-0001.jpg,469,507,255,295,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03057f84-9ba0-491f-af89-4165a5c4333b.mov-0001.jpg,418,489,269,322,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/031e92d5-2ee6-4b7b-a4a9-64f931b83aa4.mov-0001.jpg,576,667,425,508,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/031e92d5-2ee6-4b7b-a4a9-64f931b83aa4.mov-0001.jpg,334,374,408,460,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/031e92d5-2ee6-4b7b-a4a9-64f931b83aa4.mov-0001.jpg,266,301,428,458,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/033d4365-6757-4bc4-96c8-0f295f33fe76.mov-0001.jpg,411,843,391,677,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/035bad73-a4c0-4580-a42d-dea774cf8756.mov-0001.jpg,796,843,360,406,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/035bad73-a4c0-4580-a42d-dea774cf8756.mov-0001.jpg,336,466,363,485,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/035bad73-a4c0-4580-a42d-dea774cf8756.mov-0001.jpg,465,564,344,445,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/035bad73-a4c0-4580-a42d-dea774cf8756.mov-0001.jpg,917,958,376,417,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/035bad73-a4c0-4580-a42d-dea774cf8756.mov-0001.jpg,1055,1142,378,443,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/035bad73-a4c0-4580-a42d-dea774cf8756.mov-0001.jpg,678,756,357,433,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0360143f-7d71-4dea-ab95-94da80675c24.mov-0001.jpg,530,573,309,349,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0360143f-7d71-4dea-ab95-94da80675c24.mov-0001.jpg,1041,1272,324,532,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0360143f-7d71-4dea-ab95-94da80675c24.mov-0001.jpg,829,961,297,437,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0360143f-7d71-4dea-ab95-94da80675c24.mov-0001.jpg,667,698,307,337,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0360143f-7d71-4dea-ab95-94da80675c24.mov-0001.jpg,606,644,285,337,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/0360143f-7d71-4dea-ab95-94da80675c24.mov-0001.jpg,97,159,306,371,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/037d0629-81f0-4b0e-8b52-8848b2b4ad35.mov-0001.jpg,960,1255,326,545,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/037d0629-81f0-4b0e-8b52-8848b2b4ad35.mov-0001.jpg,728,839,347,438,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/037d0629-81f0-4b0e-8b52-8848b2b4ad35.mov-0001.jpg,503,621,343,437,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/037d0629-81f0-4b0e-8b52-8848b2b4ad35.mov-0001.jpg,108,322,329,509,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/037d0629-81f0-4b0e-8b52-8848b2b4ad35.mov-0001.jpg,741,840,258,393,bus
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/038454e5-8a14-4e79-b765-321fb6655a57.mov-0001.jpg,1003,1194,206,378,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/038454e5-8a14-4e79-b765-321fb6655a57.mov-0001.jpg,589,1009,178,498,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03870b65-3387-4ccb-a9aa-293b4dc934c6.mov-0001.jpg,65,230,326,471,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03870b65-3387-4ccb-a9aa-293b4dc934c6.mov-0001.jpg,607,787,369,552,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03870b65-3387-4ccb-a9aa-293b4dc934c6.mov-0001.jpg,299,482,349,518,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/038ee65b-f23f-4b24-bb8c-dba01a02a3ca.mov-0001.jpg,566,638,349,415,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/038ee65b-f23f-4b24-bb8c-dba01a02a3ca.mov-0001.jpg,193,256,361,418,van
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03921ce7-2b88-48a5-9530-286861c06485.mov-0001.jpg,933,1041,441,534,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03a3d4f1-3df5-47a7-9857-6fcb5a864c22.mov-0001.jpg,174,349,240,383,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03a3d4f1-3df5-47a7-9857-6fcb5a864c22.mov-0001.jpg,988,1092,283,378,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03a3d4f1-3df5-47a7-9857-6fcb5a864c22.mov-0001.jpg,680,752,265,329,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03a458a8-9921-40c4-aa5e-b4f93316a0bc.mov-0001.jpg,722,768,299,336,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03a458a8-9921-40c4-aa5e-b4f93316a0bc.mov-0001.jpg,550,728,293,440,car
/content/gdrive/My Drive/AI/NEXET/nexet_2017_train/images/03a458a8-9921-40c4-aa5e-b4f93316a0bc.mov-0001.jpg,792,843,295,346,car
